"","j","prior_mu","prior_sigma","prior_weight","log_C","grid","prior_d","post_d","prior_d_jansen"
"12134","7",6,10,0,-384.876267434211,-34.6773386693347,1.01833855609052e-05,2.02812980768319e-290,0.00529943034689593
"12135","7",6,10,0,-384.876267434211,-34.6373186593297,1.03504354642413e-05,3.67939629432674e-289,0.00530114853371576
"12136","7",6,10,0,-384.876267434211,-34.5972986493247,1.05200571904912e-05,6.63246732367623e-288,0.00530286529259386
"12137","7",6,10,0,-384.876267434211,-34.5572786393197,1.06922874085844e-05,1.18793151809043e-286,0.00530458062178231
"12138","7",6,10,0,-384.876267434211,-34.5172586293147,1.08671632617202e-05,2.11409950741542e-285,0.00530629451953427
"12139","7",6,10,0,-384.876267434211,-34.4772386193097,1.10447223727334e-05,3.73832606361664e-284,0.0053080069841039
"12140","7",6,10,0,-384.876267434211,-34.4372186093047,1.12250028495089e-05,6.56820450015842e-283,0.00530971801374643
"12141","7",6,10,0,-384.876267434211,-34.3971985992996,1.14080432904456e-05,1.1466579518309e-281,0.00531142760671813
"12142","7",6,10,0,-384.876267434211,-34.3571785892946,1.15938827899701e-05,1.98901858908427e-280,0.00531313576127633
"12143","7",6,10,0,-384.876267434211,-34.3171585792896,1.17825609441004e-05,3.42816353138329e-279,0.0053148424756794
"12144","7",6,10,0,-384.876267434211,-34.2771385692846,1.19741178560593e-05,5.8708630942537e-278,0.00531654774818678
"12145","7",6,10,0,-384.876267434211,-34.2371185592796,1.21685941419391e-05,9.98987626452788e-277,0.00531825157705898
"12146","7",6,10,0,-384.876267434211,-34.1970985492746,1.23660309364157e-05,1.68902469310767e-275,0.00531995396055754
"12147","7",6,10,0,-384.876267434211,-34.1570785392696,1.25664698985155e-05,2.83745918025845e-274,0.00532165489694509
"12148","7",6,10,0,-384.876267434211,-34.1170585292646,1.27699532174319e-05,4.73631937688134e-273,0.00532335438448535
"12149","7",6,10,0,-384.876267434211,-34.0770385192596,1.29765236183941e-05,7.85543195209784e-272,0.00532505242144307
"12150","7",6,10,0,-384.876267434211,-34.0370185092546,1.3186224368588e-05,1.29454423708001e-270,0.0053267490060841
"12151","7",6,10,0,-384.876267434211,-33.9969984992496,1.33990992831284e-05,2.11973443161374e-269,0.00532844413667536
"12152","7",6,10,0,-384.876267434211,-33.9569784892446,1.36151927310841e-05,3.44876614495292e-268,0.00533013781148486
"12153","7",6,10,0,-384.876267434211,-33.9169584792396,1.38345496415554e-05,5.5752426347532e-267,0.00533183002878169
"12154","7",6,10,0,-384.876267434211,-33.8769384692346,1.40572155098045e-05,8.95532872983581e-266,0.00533352078683602
"12155","7",6,10,0,-384.876267434211,-33.8369184592296,1.4283236403439e-05,1.42927904344992e-264,0.00533521008391912
"12156","7",6,10,0,-384.876267434211,-33.7968984492246,1.45126589686487e-05,2.26657582998754e-263,0.00533689791830335
"12157","7",6,10,0,-384.876267434211,-33.7568784392196,1.47455304364964e-05,3.57142236813603e-262,0.00533858428826216
"12158","7",6,10,0,-384.876267434211,-33.7168584292146,1.49818986292617e-05,5.59152034070789e-261,0.00534026919207012
"12159","7",6,10,0,-384.876267434211,-33.6768384192096,1.52218119668401e-05,8.69833916488334e-260,0.00534195262800286
"12160","7",6,10,0,-384.876267434211,-33.6368184092046,1.54653194731954e-05,1.34449905065192e-258,0.00534363459433717
"12161","7",6,10,0,-384.876267434211,-33.5967983991996,1.57124707828677e-05,2.06491603093411e-257,0.0053453150893509
"12162","7",6,10,0,-384.876267434211,-33.5567783891946,1.59633161475353e-05,3.15109883894593e-256,0.00534699411132303
"12163","7",6,10,0,-384.876267434211,-33.5167583791896,1.62179064426326e-05,4.77792567032944e-255,0.00534867165853366
"12164","7",6,10,0,-384.876267434211,-33.4767383691846,1.64762931740227e-05,7.19837531377924e-254,0.00535034772926399
"12165","7",6,10,0,-384.876267434211,-33.4367183591796,1.67385284847258e-05,1.07757452944202e-252,0.00535202232179636
"12166","7",6,10,0,-384.876267434211,-33.3966983491746,1.70046651617038e-05,1.60279464286689e-251,0.00535369543441422
"12167","7",6,10,0,-384.876267434211,-33.3566783391696,1.72747566427001e-05,2.36878792569356e-250,0.00535536706540213
"12168","7",6,10,0,-384.876267434211,-33.3166583291646,1.75488570231366e-05,3.47850164371218e-249,0.00535703721304581
"12169","7",6,10,0,-384.876267434211,-33.2766383191596,1.78270210630668e-05,5.07546665518827e-248,0.00535870587563209
"12170","7",6,10,0,-384.876267434211,-33.2366183091546,1.81093041941854e-05,7.35829980429893e-247,0.00536037305144894
"12171","7",6,10,0,-384.876267434211,-33.1965982991496,1.83957625268955e-05,1.05997765970256e-245,0.00536203873878547
"12172","7",6,10,0,-384.876267434211,-33.1565782891446,1.86864528574321e-05,1.51716801844838e-244,0.00536370293593192
"12173","7",6,10,0,-384.876267434211,-33.1165582791396,1.89814326750438e-05,2.15768667852173e-243,0.00536536564117969
"12174","7",6,10,0,-384.876267434211,-33.0765382691346,1.92807601692319e-05,3.0490238040704e-242,0.0053670268528213
"12175","7",6,10,0,-384.876267434211,-33.0365182591296,1.95844942370467e-05,4.28105673523736e-241,0.00536868656915044
"12176","7",6,10,0,-384.876267434211,-32.9964982491246,1.9892694490443e-05,5.97253750491214e-240,0.00537034478846194
"12177","7",6,10,0,-384.876267434211,-32.9564782391196,2.02054212636926e-05,8.27912656006755e-239,0.0053720015090518
"12178","7",6,10,0,-384.876267434211,-32.9164582291146,2.05227356208561e-05,1.14032301896725e-237,0.00537365672921716
"12179","7",6,10,0,-384.876267434211,-32.8764382191096,2.08446993633125e-05,1.56059062871062e-236,0.00537531044725632
"12180","7",6,10,0,-384.876267434211,-32.8364182091046,2.11713750373488e-05,2.12210970657334e-235,0.00537696266146876
"12181","7",6,10,0,-384.876267434211,-32.7963981990995,2.15028259418074e-05,2.86724235050423e-234,0.00537861337015511
"12182","7",6,10,0,-384.876267434211,-32.7563781890945,2.18391161357933e-05,3.8492729467917e-233,0.00538026257161718
"12183","7",6,10,0,-384.876267434211,-32.7163581790895,2.21803104464404e-05,5.13464882112985e-232,0.00538191026415794
"12184","7",6,10,0,-384.876267434211,-32.6763381690845,2.25264744767379e-05,6.8055075165813e-231,0.00538355644608155
"12185","7",6,10,0,-384.876267434211,-32.6363181590795,2.28776746134154e-05,8.96247637528298e-230,0.00538520111569332
"12186","7",6,10,0,-384.876267434211,-32.5962981490745,2.32339780348888e-05,1.17277112216973e-228,0.00538684427129979
"12187","7",6,10,0,-384.876267434211,-32.5562781390695,2.35954527192663e-05,1.52481177460887e-227,0.00538848591120862
"12188","7",6,10,0,-384.876267434211,-32.5162581290645,2.39621674524134e-05,1.96986717819444e-226,0.00539012603372871
"12189","7",6,10,0,-384.876267434211,-32.4762381190595,2.43341918360797e-05,2.52857235200029e-225,0.00539176463717012
"12190","7",6,10,0,-384.876267434211,-32.4362181090545,2.47115962960857e-05,3.22501366807213e-224,0.00539340171984412
"12191","7",6,10,0,-384.876267434211,-32.3961980990495,2.50944520905695e-05,4.08700781309983e-223,0.00539503728006315
"12192","7",6,10,0,-384.876267434211,-32.3561780890445,2.5482831318296e-05,5.14632382475405e-222,0.00539667131614088
"12193","7",6,10,0,-384.876267434211,-32.3161580790395,2.5876806927025e-05,6.43882298827809e-221,0.00539830382639215
"12194","7",6,10,0,-384.876267434211,-32.2761380690345,2.62764527219423e-05,8.00448869402689e-220,0.00539993480913302
"12195","7",6,10,0,-384.876267434211,-32.2361180590295,2.66818433741507e-05,9.88731655546887e-219,0.00540156426268077
"12196","7",6,10,0,-384.876267434211,-32.1960980490245,2.70930544292228e-05,1.21350345171582e-217,0.00540319218535385
"12197","7",6,10,0,-384.876267434211,-32.1560780390195,2.75101623158154e-05,1.47986236919769e-216,0.00540481857547196
"12198","7",6,10,0,-384.876267434211,-32.1160580290145,2.79332443543451e-05,1.79316135806847e-215,0.005406443431356
"12199","7",6,10,0,-384.876267434211,-32.0760380190095,2.8362378765726e-05,2.15891304119682e-214,0.00540806675132809
"12200","7",6,10,0,-384.876267434211,-32.0360180090045,2.87976446801685e-05,2.58266847747613e-213,0.00540968853371157
"12201","7",6,10,0,-384.876267434211,-31.9959979989995,2.92391221460412e-05,3.06986945489363e-212,0.005411308776831
"12202","7",6,10,0,-384.876267434211,-31.9559779889945,2.96868921387934e-05,3.62567512700805e-211,0.00541292747901217
"12203","7",6,10,0,-384.876267434211,-31.9159579789895,3.01410365699402e-05,4.25476522030271e-210,0.00541454463858211
"12204","7",6,10,0,-384.876267434211,-31.8759379689845,3.06016382961105e-05,4.96112360609778e-209,0.00541616025386906
"12205","7",6,10,0,-384.876267434211,-31.8359179589795,3.10687811281559e-05,5.74780768078943e-208,0.00541777432320252
"12206","7",6,10,0,-384.876267434211,-31.7958979489745,3.15425498403225e-05,6.61671064490106e-207,0.00541938684491321
"12207","7",6,10,0,-384.876267434211,-31.7558779389695,3.20230301794852e-05,7.56832531218864e-206,0.00542099781733309
"12208","7",6,10,0,-384.876267434211,-31.7158579289645,3.25103088744446e-05,8.60151940171461e-205,0.00542260723879539
"12209","7",6,10,0,-384.876267434211,-31.6758379189595,3.30044736452856e-05,9.71333325165409e-204,0.00542421510763456
"12210","7",6,10,0,-384.876267434211,-31.6358179089545,3.35056132127989e-05,1.0898811431462e-202,0.0054258214221863
"12211","7",6,10,0,-384.876267434211,-31.5957978989495,3.40138173079655e-05,1.2150879720146e-201,0.00542742618078758
"12212","7",6,10,0,-384.876267434211,-31.5557778889445,3.45291766815025e-05,1.34602782871271e-200,0.00542902938177661
"12213","7",6,10,0,-384.876267434211,-31.5157578789395,3.50517831134734e-05,1.48155606146992e-199,0.00543063102349287
"12214","7",6,10,0,-384.876267434211,-31.4757378689345,3.55817294229592e-05,1.62031657324476e-198,0.00543223110427709
"12215","7",6,10,0,-384.876267434211,-31.4357178589295,3.61191094777929e-05,1.7607568734379e-197,0.00543382962247126
"12216","7",6,10,0,-384.876267434211,-31.3956978489245,3.66640182043575e-05,1.90115114049543e-196,0.00543542657641867
"12217","7",6,10,0,-384.876267434211,-31.3556778389195,3.72165515974444e-05,2.03963112233684e-195,0.00543702196446384
"12218","7",6,10,0,-384.876267434211,-31.3156578289145,3.77768067301771e-05,2.17422432187461e-194,0.00543861578495258
"12219","7",6,10,0,-384.876267434211,-31.2756378189095,3.83448817639948e-05,2.30289853172823e-193,0.00544020803623197
"12220","7",6,10,0,-384.876267434211,-31.2356178089045,3.89208759587017e-05,2.42361141806787e-192,0.00544179871665037
"12221","7",6,10,0,-384.876267434211,-31.1955977988994,3.95048896825755e-05,2.53436353131154e-191,0.00544338782455744
"12222","7",6,10,0,-384.876267434211,-31.1555777888944,4.00970244225412e-05,2.63325286313349e-190,0.00544497535830409
"12223","7",6,10,0,-384.876267434211,-31.1155577788894,4.06973827944058e-05,2.71852889401131e-189,0.00544656131624254
"12224","7",6,10,0,-384.876267434211,-31.0755377688844,4.13060685531555e-05,2.78864399831398e-188,0.00544814569672629
"12225","7",6,10,0,-384.876267434211,-31.0355177588794,4.19231866033166e-05,2.84230010395457e-187,0.00544972849811014
"12226","7",6,10,0,-384.876267434211,-30.9954977488744,4.25488430093763e-05,2.87848864368534e-186,0.00545130971875017
"12227","7",6,10,0,-384.876267434211,-30.9554777388694,4.31831450062688e-05,2.89652208100727e-185,0.00545288935700379
"12228","7",6,10,0,-384.876267434211,-30.9154577288644,4.38262010099202e-05,2.89605563414188e-184,0.00545446741122967
"12229","7",6,10,0,-384.876267434211,-30.8754377188594,4.44781206278583e-05,2.87709823916512e-183,0.00545604387978781
"12230","7",6,10,0,-384.876267434211,-30.8354177088544,4.51390146698823e-05,2.84001226528818e-182,0.00545761876103951
"12231","7",6,10,0,-384.876267434211,-30.7953976988494,4.58089951587958e-05,2.78550199496368e-181,0.00545919205334738
"12232","7",6,10,0,-384.876267434211,-30.7553776888444,4.64881753412002e-05,2.71459138044422e-180,0.00546076375507534
"12233","7",6,10,0,-384.876267434211,-30.7153576788394,4.71766696983505e-05,2.62859205820627e-179,0.00546233386458864
"12234","7",6,10,0,-384.876267434211,-30.6753376688344,4.78745939570726e-05,2.52906301691299e-178,0.00546390238025382
"12235","7",6,10,0,-384.876267434211,-30.6353176588294,4.85820651007414e-05,2.41776365069492e-177,0.00546546930043876
"12236","7",6,10,0,-384.876267434211,-30.5952976488244,4.92992013803201e-05,2.29660217029401e-176,0.00546703462351267
"12237","7",6,10,0,-384.876267434211,-30.5552776388194,5.0026122325461e-05,2.16758147919586e-175,0.00546859834784606
"12238","7",6,10,0,-384.876267434211,-30.5152576288144,5.07629487556663e-05,2.03274464637297e-174,0.00547016047181079
"12239","7",6,10,0,-384.876267434211,-30.4752376188094,5.15098027915104e-05,1.89412202482974e-173,0.00547172099378005
"12240","7",6,10,0,-384.876267434211,-30.4352176088044,5.22668078659215e-05,1.75368188535889e-172,0.00547327991212837
"12241","7",6,10,0,-384.876267434211,-30.3951975987994,5.30340887355248e-05,1.61328617291788e-171,0.00547483722523159
"12242","7",6,10,0,-384.876267434211,-30.3551775887944,5.38117714920443e-05,1.47465266821016e-170,0.00547639293146693
"12243","7",6,10,0,-384.876267434211,-30.3151575787894,5.45999835737657e-05,1.33932447135126e-169,0.00547794702921292
"12244","7",6,10,0,-384.876267434211,-30.2751375687844,5.53988537770577e-05,1.20864734100548e-168,0.00547949951684946
"12245","7",6,10,0,-384.876267434211,-30.2351175587794,5.62085122679533e-05,1.08375504344483e-167,0.00548105039275778
"12246","7",6,10,0,-384.876267434211,-30.1950975487744,5.70290905937905e-05,9.65562511981138e-167,0.00548259965532047
"12247","7",6,10,0,-384.876267434211,-30.1550775387694,5.78607216949097e-05,8.54766305244691e-166,0.00548414730292149
"12248","7",6,10,0,-384.876267434211,-30.1150575287644,5.87035399164132e-05,7.51851595804272e-165,0.00548569333394612
"12249","7",6,10,0,-384.876267434211,-30.0750375187594,5.95576810199798e-05,6.57104727099305e-164,0.00548723774678105
"12250","7",6,10,0,-384.876267434211,-30.0350175087544,6.04232821957384e-05,5.70630250285553e-163,0.00548878053981428
"12251","7",6,10,0,-384.876267434211,-29.9949974987494,6.13004820741998e-05,4.92371292744095e-162,0.00549032171143521
"12252","7",6,10,0,-384.876267434211,-29.9549774887444,6.21894207382453e-05,4.22132112065382e-161,0.0054918612600346
"12253","7",6,10,0,-384.876267434211,-29.9149574787394,6.3090239735172e-05,3.59601745606262e-160,0.00549339918400458
"12254","7",6,10,0,-384.876267434211,-29.8749374687344,6.40030820887949e-05,3.04377766270659e-159,0.00549493548173867
"12255","7",6,10,0,-384.876267434211,-29.8349174587294,6.49280923116067e-05,2.5598928871046e-158,0.00549647015163173
"12256","7",6,10,0,-384.876267434211,-29.7948974487244,6.58654164169907e-05,2.13918525014474e-157,0.00549800319208003
"12257","7",6,10,0,-384.876267434211,-29.7548774387194,6.68152019314924e-05,1.77620353878032e-156,0.00549953460148121
"12258","7",6,10,0,-384.876267434211,-29.7148574287144,6.77775979071438e-05,1.46539532023732e-155,0.00550106437823431
"12259","7",6,10,0,-384.876267434211,-29.6748374187094,6.87527549338437e-05,1.20125332649219e-154,0.00550259252073974
"12260","7",6,10,0,-384.876267434211,-29.6348174087044,6.9740825151793e-05,9.78435361535917e-154,0.00550411902739932
"12261","7",6,10,0,-384.876267434211,-29.5947973986993,7.07419622639817e-05,7.91858185903183e-153,0.00550564389661623
"12262","7",6,10,0,-384.876267434211,-29.5547773886943,7.17563215487319e-05,6.36766804415215e-152,0.00550716712679509
"12263","7",6,10,0,-384.876267434211,-29.5147573786893,7.2784059872293e-05,5.0878131438085e-151,0.00550868871634189
"12264","7",6,10,0,-384.876267434211,-29.4747373686843,7.38253357014888e-05,4.03923968598921e-150,0.00551020866366402
"12265","7",6,10,0,-384.876267434211,-29.4347173586793,7.48803091164177e-05,3.18629388597281e-149,0.0055117269671703
"12266","7",6,10,0,-384.876267434211,-29.3946973486743,7.59491418232034e-05,2.49740955781589e-148,0.00551324362527093
"12267","7",6,10,0,-384.876267434211,-29.3546773386693,7.70319971668e-05,1.94496344126741e-147,0.00551475863637754
"12268","7",6,10,0,-384.876267434211,-29.3146573286643,7.8129040143842e-05,1.50504972671089e-146,0.00551627199890316
"12269","7",6,10,0,-384.876267434211,-29.2746373186593,7.92404374155508e-05,1.15719884021372e-145,0.00551778371126225
"12270","7",6,10,0,-384.876267434211,-29.2346173086543,8.03663573206863e-05,8.84062285873876e-145,0.00551929377187067
"12271","7",6,10,0,-384.876267434211,-29.1945972986493,8.15069698885495e-05,6.71081817290934e-144,0.00552080217914571
"12272","7",6,10,0,-384.876267434211,-29.1545772886443,8.26624468520338e-05,5.06157659969726e-143,0.00552230893150609
"12273","7",6,10,0,-384.876267434211,-29.1145572786393,8.38329616607225e-05,3.79327116004253e-142,0.00552381402737195
"12274","7",6,10,0,-384.876267434211,-29.0745372686343,8.50186894940361e-05,2.82461784391729e-141,0.00552531746516486
"12275","7",6,10,0,-384.876267434211,-29.0345172586293,8.62198072744246e-05,2.08988910208289e-140,0.00552681924330782
"12276","7",6,10,0,-384.876267434211,-28.9944972486243,8.7436493680607e-05,1.53640077661658e-139,0.00552831936022528
"12277","7",6,10,0,-384.876267434211,-28.9544772386193,8.8668929160854e-05,1.1222859564421e-138,0.00552981781434311
"12278","7",6,10,0,-384.876267434211,-28.9144572286143,8.99172959463202e-05,8.14554735183783e-138,0.00553131460408863
"12279","7",6,10,0,-384.876267434211,-28.8744372186093,9.1181778064415e-05,5.87428144873497e-137,0.00553280972789059
"12280","7",6,10,0,-384.876267434211,-28.8344172086043,9.24625613522208e-05,4.20927172730609e-136,0.00553430318417921
"12281","7",6,10,0,-384.876267434211,-28.7943971985993,9.37598334699534e-05,2.99693212949232e-135,0.00553579497138614
"12282","7",6,10,0,-384.876267434211,-28.7543771885943,9.50737839144635e-05,2.12014022997981e-134,0.00553728508794449
"12283","7",6,10,0,-384.876267434211,-28.7143571785893,9.640460403278e-05,1.49028729781194e-133,0.00553877353228881
"12284","7",6,10,0,-384.876267434211,-28.6743371685843,9.77524870356953e-05,1.04086198320839e-132,0.00554026030285514
"12285","7",6,10,0,-384.876267434211,-28.6343171585793,9.91176280113881e-05,7.22327296356387e-132,0.00554174539808093
"12286","7",6,10,0,-384.876267434211,-28.5942971485743,0.000100500223939088,4.9807258867742e-131,0.00554322881640514
"12287","7",6,10,0,-384.876267434211,-28.5542771385693,0.000101900473702777,3.41247115449114e-130,0.00554471055626818
"12288","7",6,10,0,-384.876267434211,-28.5142571285643,0.000103318578104928,2.32307414148291e-129,0.0055461906161119
"12289","7",6,10,0,-384.876267434211,-28.4742371185593,0.000104754739880284,1.57135707770956e-128,0.00554766899437967
"12290","7",6,10,0,-384.876267434211,-28.4342171085543,0.000106209163709666,1.05609852282667e-127,0.00554914568951629
"12291","7",6,10,0,-384.876267434211,-28.3941970985493,0.000107682056233825,7.05264003384459e-127,0.00555062069996807
"12292","7",6,10,0,-384.876267434211,-28.3541770885443,0.000109173626067323,4.67968622791427e-126,0.00555209402418277
"12293","7",6,10,0,-384.876267434211,-28.3141570785393,0.000110684083812444,3.0853148185813e-125,0.00555356566060965
"12294","7",6,10,0,-384.876267434211,-28.2741370685343,0.000112213642073147,2.02115662353898e-124,0.00555503560769944
"12295","7",6,10,0,-384.876267434211,-28.2341170585293,0.000113762515469046,1.315582800574e-123,0.00555650386390438
"12296","7",6,10,0,-384.876267434211,-28.1940970485243,0.000115330920649415,8.50852224554261e-123,0.00555797042767818
"12297","7",6,10,0,-384.876267434211,-28.1540770385193,0.000116919076307233,5.46773961024253e-122,0.00555943529747604
"12298","7",6,10,0,-384.876267434211,-28.1140570285143,0.000118527203193254,3.49123628892967e-121,0.00556089847175467
"12299","7",6,10,0,-384.876267434211,-28.0740370185093,0.000120155524130097,2.2149727925137e-120,0.00556235994897227
"12300","7",6,10,0,-384.876267434211,-28.0340170085043,0.000121804264026379,1.39628889037286e-119,0.00556381972758854
"12301","7",6,10,0,-384.876267434211,-27.9939969984992,0.000123473649890859,8.74580727513531e-119,0.00556527780606469
"12302","7",6,10,0,-384.876267434211,-27.9539769884942,0.000125163910846617,5.44304916272284e-118,0.00556673418286342
"12303","7",6,10,0,-384.876267434211,-27.9139569784892,0.000126875278145247,3.36590880230459e-117,0.00556818885644896
"12304","7",6,10,0,-384.876267434211,-27.8739369684842,0.000128607985181086,2.06814110461787e-116,0.00556964182528704
"12305","7",6,10,0,-384.876267434211,-27.8339169584792,0.000130362267505452,1.26262888872522e-115,0.00557109308784489
"12306","7",6,10,0,-384.876267434211,-27.7938969484742,0.00013213836284091,7.65929877276782e-115,0.00557254264259129
"12307","7",6,10,0,-384.876267434211,-27.7538769384692,0.000133936511095558,4.61657646838742e-114,0.0055739904879965
"12308","7",6,10,0,-384.876267434211,-27.7138569284642,0.000135756954377327,2.76483227235506e-113,0.00557543662253234
"12309","7",6,10,0,-384.876267434211,-27.6738369184592,0.000137599937008299,1.64526280813179e-112,0.00557688104467214
"12310","7",6,10,0,-384.876267434211,-27.6338169084542,0.000139465705539049,9.72790911467263e-112,0.00557832375289073
"12311","7",6,10,0,-384.876267434211,-27.5937968984492,0.000141354508762991,5.71506879056323e-111,0.00557976474566452
"12312","7",6,10,0,-384.876267434211,-27.5537768884442,0.000143266597730745,3.33611608217537e-110,0.00558120402147142
"12313","7",6,10,0,-384.876267434211,-27.5137568784392,0.000145202225764511,1.93498935000049e-109,0.00558264157879089
"12314","7",6,10,0,-384.876267434211,-27.4737368684342,0.000147161648472467,1.11515115380239e-108,0.0055840774161039
"12315","7",6,10,0,-384.876267434211,-27.4337168584292,0.000149145123763159,6.38567234691037e-108,0.005585511531893
"12316","7",6,10,0,-384.876267434211,-27.3936968484242,0.000151152911859913,3.63326652367916e-107,0.00558694392464226
"12317","7",6,10,0,-384.876267434211,-27.3536768384192,0.000153185275315255,2.05402449118993e-106,0.00558837459283731
"12318","7",6,10,0,-384.876267434211,-27.3136568284142,0.000155242479025326,1.15380312694009e-105,0.00558980353496531
"12319","7",6,10,0,-384.876267434211,-27.2736368184092,0.000157324790244314,6.43984685155933e-105,0.00559123074951498
"12320","7",6,10,0,-384.876267434211,-27.2336168084042,0.000159432478598886,3.57138854118579e-104,0.00559265623497661
"12321","7",6,10,0,-384.876267434211,-27.1935967983992,0.000161565816102618,1.96796058550917e-103,0.00559407998984203
"12322","7",6,10,0,-384.876267434211,-27.1535767883942,0.000163725077170436,1.07749043873961e-102,0.00559550201260462
"12323","7",6,10,0,-384.876267434211,-27.1135567783892,0.000165910538633043,5.86176208943113e-102,0.00559692230175934
"12324","7",6,10,0,-384.876267434211,-27.0735367683842,0.000168122479751357,3.16855087229652e-101,0.00559834085580272
"12325","7",6,10,0,-384.876267434211,-27.0335167583792,0.000170361182230942,1.70180938563318e-100,0.00559975767323284
"12326","7",6,10,0,-384.876267434211,-26.9934967483742,0.000172626930236427,9.08194522935242e-100,0.00560117275254935
"12327","7",6,10,0,-384.876267434211,-26.9534767383692,0.000174920010405928,4.81575712854854e-99,0.00560258609225348
"12328","7",6,10,0,-384.876267434211,-26.9134567283642,0.000177240711865464,2.53727773002578e-98,0.00560399769084805
"12329","7",6,10,0,-384.876267434211,-26.8734367183592,0.000179589326243353,1.32827859107129e-97,0.00560540754683743
"12330","7",6,10,0,-384.876267434211,-26.8334167083542,0.000181966147684607,6.9092048908408e-97,0.00560681565872759
"12331","7",6,10,0,-384.876267434211,-26.7933966983492,0.000184371472865312,3.57095768934671e-96,0.00560822202502607
"12332","7",6,10,0,-384.876267434211,-26.7533766883442,0.000186805601006994,1.83382999044453e-95,0.00560962664424201
"12333","7",6,10,0,-384.876267434211,-26.7133566783392,0.000189268833890972,9.35731330831643e-95,0.00561102951488612
"12334","7",6,10,0,-384.876267434211,-26.6733366683342,0.000191761475872689,4.74417832508379e-94,0.00561243063547073
"12335","7",6,10,0,-384.876267434211,-26.6333166583292,0.000194283833896031,2.38994866541678e-93,0.00561383000450973
"12336","7",6,10,0,-384.876267434211,-26.5932966483242,0.000196836217507622,1.19628284281702e-92,0.00561522762051863
"12337","7",6,10,0,-384.876267434211,-26.5532766383192,0.000199418938871101,5.94972522500902e-92,0.00561662348201453
"12338","7",6,10,0,-384.876267434211,-26.5132566283142,0.000202032312781368,2.94020544930484e-91,0.00561801758751613
"12339","7",6,10,0,-384.876267434211,-26.4732366183092,0.000204676656678814,1.44369742151491e-90,0.00561940993554374
"12340","7",6,10,0,-384.876267434211,-26.4332166083041,0.000207352290663524,7.04356322344853e-90,0.00562080052461927
"12341","7",6,10,0,-384.876267434211,-26.3931965982991,0.000210059537509439,3.4144942629442e-89,0.00562218935326626
"12342","7",6,10,0,-384.876267434211,-26.3531765882941,0.000212798722678504,1.64466742710563e-88,0.00562357642000983
"12343","7",6,10,0,-384.876267434211,-26.3131565782891,0.000215570174334776,7.87131928121622e-88,0.00562496172337673
"12344","7",6,10,0,-384.876267434211,-26.2731365682841,0.000218374223358498,3.74312818741053e-87,0.00562634526189534
"12345","7",6,10,0,-384.876267434211,-26.2331165582791,0.000221211203360141,1.76864066163608e-86,0.00562772703409563
"12346","7",6,10,0,-384.876267434211,-26.1930965482741,0.000224081450694403,8.30352015647299e-86,0.00562910703850923
"12347","7",6,10,0,-384.876267434211,-26.1530765382691,0.000226985304474178,3.87349158527544e-85,0.00563048527366936
"12348","7",6,10,0,-384.876267434211,-26.1130565282641,0.00022992310658447,1.7953979427184e-84,0.00563186173811089
"12349","7",6,10,0,-384.876267434211,-26.0730365182591,0.000232895201696283,8.26868720370884e-84,0.00563323643037031
"12350","7",6,10,0,-384.876267434211,-26.0330165082541,0.000235901937280447,3.78381711392629e-83,0.00563460934898575
"12351","7",6,10,0,-384.876267434211,-25.9929964982491,0.000238943663621411,1.72044758011309e-82,0.00563598049249697
"12352","7",6,10,0,-384.876267434211,-25.9529764882441,0.000242020733830981,7.77267459230866e-82,0.00563734985944537
"12353","7",6,10,0,-384.876267434211,-25.9129564782391,0.000245133503862007,3.48913088557563e-81,0.00563871744837399
"12354","7",6,10,0,-384.876267434211,-25.8729364682341,0.000248282332522023,1.55625862009696e-80,0.00564008325782751
"12355","7",6,10,0,-384.876267434211,-25.8329164582291,0.000251467581486826,6.89706013471345e-80,0.00564144728635226
"12356","7",6,10,0,-384.876267434211,-25.7928964482241,0.000254689615313999,3.03713424644903e-79,0.00564280953249623
"12357","7",6,10,0,-384.876267434211,-25.7528764382191,0.000257948801456384,1.32886755784495e-78,0.00564416999480903
"12358","7",6,10,0,-384.876267434211,-25.7128564282141,0.000261245510275481,5.77719654383866e-78,0.00564552867184195
"12359","7",6,10,0,-384.876267434211,-25.6728364182091,0.000264580115054796,2.49557324153681e-77,0.00564688556214793
"12360","7",6,10,0,-384.876267434211,-25.6328164082041,0.000267952992013114,1.07112765325239e-76,0.00564824066428157
"12361","7",6,10,0,-384.876267434211,-25.5927963981991,0.000271364520317716,4.56803977395958e-76,0.00564959397679912
"12362","7",6,10,0,-384.876267434211,-25.5527763881941,0.000274815082097515,1.93569200123596e-75,0.0056509454982585
"12363","7",6,10,0,-384.876267434211,-25.5127563781891,0.000278305062456133,8.15005178031985e-75,0.00565229522721931
"12364","7",6,10,0,-384.876267434211,-25.4727363681841,0.000281834849484895,3.409590436785e-74,0.0056536431622428
"12365","7",6,10,0,-384.876267434211,-25.4327163581791,0.000285404834275749,1.41730002337823e-73,0.0056549893018919
"12366","7",6,10,0,-384.876267434211,-25.3926963481741,0.000289015410934115,5.85381654861214e-73,0.0056563336447312
"12367","7",6,10,0,-384.876267434211,-25.3526763381691,0.000292666976591644,2.40233824666792e-72,0.005657676189327
"12368","7",6,10,0,-384.876267434211,-25.3126563281641,0.000296359931418904,9.79595850539836e-72,0.00565901693424725
